162;24;Zoser;1;9.69276652122;0;0.0
194;2;Spain;1;6.9314718056;2;0.0
194;2;Liberty;0;4.85203026392;1;4.85203026392
194;29;Spain;1;4.85203026392;0;0.0
194;5;Catalonia;0;6.9314718056;2;0.0
194;29;Benavides;0;4.85203026392;0;0.0
194;37;Police;0;5.68017260902;0;0.0
194;29;Ajuria Enea;0;4.85203026392;0;0.0
194;34;Lejona;0;5.68017260902;0;0.0
154;16;Mayor Art Agnos had reduced the San Francisco Fire Department staffing by 76 positions four months earlier;0;8.18868912444;1;0.0
154;35;70000 commuters ride the BART train from Concord into Oakland and San Francisco on a typical Monday but that line was closed Sunday;0;7.09007683578;0;0.0
232;2;Cambridge Mass;0;6.1862086239;0;2.68763920384
232;14;Total Nutrition;0;7.97796809313;2;0.0
232;23;Total Nutrition;0;7.97796809313;2;0.0
232;5;Cambridge Mass;0;6.1862086239;0;0.0
232;17;University;0;6.1862086239;1;0.0
232;18;University;0;19.3695560879;1;0.0
232;36;Massachusetts;1;8.38343320124;1;0.0
232;2;Palo Alto;0;6.1862086239;0;2.68763920384
232;17;Chicago;0;6.1862086239;1;0.0
232;18;Harvard;0;19.3695560879;1;0.0
232;2;Stanford University;0;6.1862086239;0;2.68763920384
232;12;Total Nutrition;0;7.97796809313;2;0.0
232;5;Stanford University;0;6.1862086239;0;0.0
232;2;Tufts;0;6.1862086239;0;2.68763920384
232;5;Tufts;0;6.1862086239;0;0.0
232;36;University;0;8.38343320124;1;0.0
232;5;Palo Alto;0;6.1862086239;0;0.0
232;36;Toronto;0;8.38343320124;1;0.0
183;1;Horner;0;5.78074351579;0;0.0
183;4;Charles B Darrow;0;6.18001665365;0;0.0
183;22;Mallory San Jose;0;6.18001665365;0;0.0
183;2;Brad Drexler;0;5.78074351579;0;0.0
183;2;Binney amp Smith;0;8.67111527369;0;0.0
183;2;Hodgsons;0;5.78074351579;0;0.0
120;13;Maine;0;9.88328484522;0;0.0
120;32;Dijon;0;8.46062283993;2;0.0
304;8;John;0;11.4312814759;1;0.0
304;1;Rao;0;14.5039747906;1;0.0
304;4;John;0;11.4312814759;1;0.0
304;6;John;0;11.4312814759;1;0.0
304;13;Kennedy;0;10.4504522229;1;0.0
304;15;John F Kennedy;0;10.4504522229;0;0.0
304;6;Robert Orme;0;11.4312814759;1;0.0
304;9;John;0;13.2230409452;1;0.0
304;9;Geoffrey Chaucer;0;13.2230409452;1;0.0
304;11;John;0;11.3259209603;1;0.0
209;3;Samuel Johnson;0;8.42858053306;1;0.0
209;33;Mark Twain;0;7.31853954857;1;0.0
209;3;James Boswell;0;8.42858053306;1;0.0
209;6;Savage;0;7.2591161281;1;0.0
209;3;Edmond Malone;0;7.84463264446;1;0.0
209;31;Greene;0;6.98286275147;2;0.0
209;17;Johnson;0;14.2419788796;3;0.0
209;21;Samuel Goldwyn;0;9.22935837781;1;0.0
209;6;Holmes;0;7.2591161281;1;0.0
209;17;Ed Clark;0;14.2419788796;3;0.0
209;17;George Brown;0;14.2419788796;3;0.0
209;17;Caro;0;14.2419788796;3;0.0
209;35;Donald;0;6.98286275147;2;0.0
209;17;Brown;0;14.2419788796;3;0.0
209;21;Scott Berg;0;9.22935837781;1;0.0
209;33;Samuel Johnsons Lives;0;7.31853954857;1;0.0
255;34;Thailand;0;3.4657359028;2;0.0
255;27;Burma;0;4.85203026392;3;0.0
255;40;Laos;0;3.4657359028;1;0.0
255;24;Thai;0;4.15888308336;1;0.0
255;10;Burmas;0;3.4657359028;1;0.0
255;10;Tenasserim Division;0;3.4657359028;1;0.0
255;20;District Tak;0;6.9314718056;1;0.0
255;34;Burma;0;3.4657359028;2;0.0
255;27;Thailand;0;4.85203026392;3;0.0
255;29;Thailand;0;3.4657359028;1;0.0
255;27;Burma;0;3.4657359028;1;0.0
255;20;Mae Sot;0;6.9314718056;1;0.0
255;20;Mae Ramat;0;6.9314718056;1;0.0
255;20;Pai District;0;6.9314718056;1;0.0
255;24;Burma;0;4.15888308336;1;0.0
255;20;Burma;0;6.9314718056;1;0.0
255;4;Burma;0;4.15888308336;2;0.0
255;20;Muang District;0;6.9314718056;1;0.0
284;1;this year;0;5.41164605186;1;0.0
284;11;June;0;4.96981329958;1;0.0
284;34;1990;0;5.41164605186;1;0.0
284;2;Today;0;9.75545147371;2;0.0
284;39;1970;0;5.03695260241;2;0.0
284;20;1989;0;5.03695260241;2;0.0
178;3;Chester A Arthur;0;9.77792432956;0;0.0
178;22;Xu Yong;0;7.58069975222;0;0.0
178;21;Hrawi;0;8.28626945278;0;0.0
178;14;Rene Mouawad;0;6.08904487545;0;3.04452243772
178;3;James A Garfield;0;9.77792432956;0;0.0
178;21;Amin Gemayel;0;8.28626945278;0;0.0
178;8;Chester A Arthur;0;9.77792432956;0;0.0
178;30;Kim Yongsam;0;9.57498348556;0;0.0
178;22;Zhang Dengyi;0;7.58069975222;0;0.0
178;8;James A Garfield;0;9.77792432956;0;0.0
178;16;Aaron Burr;0;6.08904487545;0;0.0
178;14;Bishara Khoury;0;6.08904487545;0;3.04452243772
126;1;Venezuela;1;2.77258872224;1;1.38629436112
126;14;Sucre;0;5.54517744448;1;0.0
126;14;Monagas;0;5.54517744448;1;0.0
126;1;Venezuelas Orinoco;1;2.77258872224;0;0.0
126;5;Venezuela;1;5.54517744448;2;0.0
296;21;Wednesday;0;7.64969262371;2;0.0
130;35;Leaman;0;5.27811465923;0;0.0
130;1;Lacana;0;3.36729582999;1;0.0
130;6;Corona;0;5.27811465923;0;0.0
130;3;Royex;0;6.73459165997;2;0.0
130;6;Royex;0;6.0063531596;1;0.0
130;1;Ned Goodman;0;6.73459165997;2;0.0
130;6;Pezim;0;5.27811465923;0;0.0
114;17;Merced;0;29.3612986882;0;17.6704825615
114;17;Anza;0;35.340965123;0;14.6806493441
114;17;Anza Sept;0;35.340965123;0;14.6806493441
114;17;Delta;0;29.3612986882;0;17.6704825615
114;17;United States;0;29.3612986882;0;17.6704825615
114;17;San Jose;0;29.3612986882;0;17.6704825615
114;17;Modesto;0;29.3612986882;0;17.6704825615
114;17;San Mateo;0;29.3612986882;0;17.6704825615
114;17;Butte;0;35.340965123;0;14.6806493441
114;17;Yuba;0;35.340965123;0;14.6806493441
114;17;Santa Barbara;0;35.340965123;0;14.6806493441
114;17;Santa Rosa;0;29.3612986882;0;17.6704825615
114;39;Grasse;0;7.68063742756;1;0.0
114;17;Butte;0;29.3612986882;0;17.6704825615
114;17;San Mateo;0;35.340965123;0;14.6806493441
114;17;Modesto;0;35.340965123;0;14.6806493441
114;17;United States;0;35.340965123;0;14.6806493441
114;17;Delta;0;35.340965123;0;14.6806493441
114;17;Fresno;0;29.3612986882;0;17.6704825615
114;17;Sacramento;0;29.3612986882;0;17.6704825615
114;17;Anza;0;29.3612986882;0;17.6704825615
114;17;Merced;0;35.340965123;0;14.6806493441
114;17;West Valley;0;29.3612986882;0;17.6704825615
114;34;Wales;0;6.81563999007;2;0.0
114;17;Porterville;0;35.340965123;0;14.6806493441
114;17;Monterey;0;35.340965123;0;14.6806493441
114;17;West Valley;0;35.340965123;0;14.6806493441
138;8;Japans Yoshiaki Tsutsumi;0;9.02159824738;1;0.0
138;5;Fortune;0;9.02159824738;1;0.0
138;4;Yoshiaki Tsutsumi;0;9.02159824738;1;5.73197264137
138;4;Tsutsumi;1;11.4639452827;1;4.51079912369
138;8;Canadas Kenneth Cole Irving;0;9.02159824738;1;0.0
138;20;Sam Moore Walton;0;10.8353366233;1;4.51079912369
138;8;Forbes;0;9.02159824738;1;0.0
138;8;Walton;0;9.02159824738;1;0.0
138;4;Forbes;0;11.4639452827;1;4.51079912369
138;18;Walton;0;9.02159824738;1;0.0
138;20;Elizabeth II;0;13.3202432731;0;0.0
138;12;Walton;0;8.61613313927;1;0.0
138;8;Haruhiko Yoshimoto;0;9.02159824738;1;0.0
166;31;Melbourne;0;3.87120101091;1;0.0
166;18;Court;0;4.56434819147;1;0.0
166;15;Melbourne;0;4.56434819147;1;0.0
166;15;England;0;4.56434819147;1;0.0
166;23;Melbourne;0;3.87120101091;1;0.0
166;14;Brisbane;0;5.25749537203;1;0.0
166;11;March;0;4.56434819147;1;0.0
166;18;Melbourne;0;3.87120101091;1;0.0
166;8;Australia;1;11.7313860684;5;0.0
166;9;Melbourne;0;4.96981329958;2;0.0
166;15;Miami;0;4.56434819147;1;0.0
166;38;Australia;1;3.87120101091;1;0.0
166;8;Brisbane Tue;0;11.7313860684;5;0.0
166;11;Canberra;0;4.56434819147;1;0.0
166;14;Australia;1;5.25749537203;1;0.0
166;8;Adelaide Tue;0;11.7313860684;5;0.0
166;38;Indonesia;0;3.87120101091;1;0.0
166;18;Fairfax;0;3.87120101091;1;0.0
166;11;England;0;4.56434819147;1;0.0
166;11;Melbourne;0;4.56434819147;1;0.0
166;8;Mon;0;11.7313860684;5;0.0
166;23;Australia;1;3.87120101091;1;0.0
166;38;England;0;3.87120101091;1;0.0
166;14;Sydney;0;5.25749537203;1;0.0
166;18;Western Australia;0;4.56434819147;1;0.0
141;23;Wyoming;0;9.82530977147;0;5.25922847602
141;23;Florida;0;9.82530977147;0;5.25922847602
141;16;Tennessee;0;8.37839078854;0;0.0
141;23;Illinois;0;7.90838715929;0;0.0
141;10;Chicago;0;7.43838353004;1;0.0
141;16;Mississippi;0;8.37839078854;0;0.0
141;16;Kentucky Illinois;0;8.37839078854;0;0.0
141;16;Texas;0;8.37839078854;0;0.0
141;4;Chicago;0;7.43838353004;1;0.0
141;23;Plains;0;9.82530977147;0;5.25922847602
141;9;Texas;0;7.43838353004;1;0.0
141;23;Texas;0;9.82530977147;0;5.25922847602
141;23;Iowa;0;7.90838715929;0;0.0
141;7;Chicago;0;7.43838353004;1;0.0
160;23;Langston Hughes;0;7.45007956981;1;0.0
160;4;Hughes;0;7.92008319905;0;0.0
160;4;Kurt Weills;0;7.92008319905;0;0.0
160;32;Langston Hughes;0;8.14322675037;1;0.0
160;23;Langston Hughes;0;6.06378520869;1;0.0
160;4;Federico Garcia Lorca;0;7.92008319905;0;0.0
160;4;Calvin Simmons;0;6.75693238925;1;3.03189260434
160;8;Arnold Rampersad;0;9.60184177307;0;0.0
160;8;Hughes;0;9.60184177307;0;0.0
160;8;Langston Hughes;0;6.75693238925;1;0.0
160;32;Johnson;0;8.14322675037;1;0.0
160;4;Gabriela Mistral;0;7.92008319905;0;0.0
160;8;Hughes;0;14.7493362499;0;0.0
160;4;Fallon;0;6.75693238925;1;3.03189260434
160;4;Langston Hughes;0;6.06378520869;1;3.37846619462
279;39;Kings Canyon;0;10.953504658;1;0.0
279;10;Virginia;0;14.2926536406;1;0.0
279;10;Shenandoah;0;14.2926536406;1;0.0
279;10;Glacier Basin;0;14.2926536406;1;0.0
279;10;Moraine Park;0;14.2926536406;1;0.0
279;6;Fresno;0;9.319374133;1;0.0
279;10;Arizona;0;14.2926536406;1;0.0
279;10;Missouri;0;14.2926536406;1;0.0
279;1;Grant Grove;0;7.93307977188;1;4.6596870665
279;10;Maryland;0;14.2926536406;1;0.0
279;28;Los Angeles;0;8.49964003217;0;0.0
279;10;Maine;0;14.2926536406;1;0.0
279;10;Oceanside;0;14.2926536406;1;0.0
279;10;Furnace Creek;0;14.2926536406;1;0.0
279;1;Kings Canyon;0;7.93307977188;1;4.6596870665
279;10;Tennessee;0;14.2926536406;1;0.0
279;10;Colorado;0;14.2926536406;1;0.0
279;10;Texas Spring;0;14.2926536406;1;0.0
279;10;North Carolina;0;14.2926536406;1;0.0
279;6;Visalia;0;9.319374133;1;0.0
214;2;Chuck Yeager;0;10.2174950502;1;0.0
214;3;Chuck Yeager;0;10.2174950502;1;0.0
214;2;Glennis;0;10.2174950502;1;0.0
214;4;Chuck Yeager;0;10.2174950502;1;0.0
214;5;Yeager;1;10.2174950502;1;0.0
214;28;David Dempsey;0;10.2174950502;1;0.0
214;1;Yeager;1;10.2174950502;1;0.0
239;2;Malick;0;5.41164605186;0;0.0
239;39;George Tomlinson Chicago Ronald J Cohen Arlington Heights Ill Edmund J Conroy Willowbrook Ill Robert D Furst Jr Deephaven Minn Robert J Griffin Winnetka Ill Terrence P Madden LaGrange Ill Bruce A Nixon;0;8.05070338147;0;0.0
239;39;Anthony J Roti Glenview Ill Mary A Rowell Glencoe Ill;0;8.05070338147;0;0.0
239;1;Clyde;0;8.05070338147;1;0.0
239;2;Henry Kissinger;0;5.41164605186;0;0.0
239;39;John K Angelo Hinsdale Ill Leonard Cahnmann;0;8.05070338147;0;0.0
239;39;Dennis M Sullivan Highland Park Ill;0;8.05070338147;0;0.0
239;2;Hays;0;5.41164605186;0;0.0
239;1;Arthur Penns Bonnie;0;8.05070338147;1;0.0
239;2;Harry Truman;0;5.41164605186;0;0.0
239;6;Judith Wendie Malick;0;5.41164605186;0;0.0
239;21;Terrence;0;6.10479323241;0;0.0
239;1;Terrence Malicks Badlands;0;8.05070338147;1;0.0
239;3;Mario Puzo;0;7.35755620091;1;0.0
239;2;John Malick;0;6.10479323241;0;0.0
239;4;Terrence Malick;0;8.74385056203;1;0.0
239;16;Malick Sene;0;5.41164605186;0;0.0
239;2;Wayne Hays;0;6.10479323241;0;0.0
239;2;Dean Rusk;0;5.41164605186;0;0.0
239;5;Terrence Malick Badlands;0;8.74385056203;1;0.0
239;2;Kennedy;0;5.41164605186;0;0.0
239;39;Roy E Erickson Northbrook Ill Terrence M Corby Brian D Fox George D Leventis Yossi Morik Peggy Anne Ogorek Keith M Rudman Thomas M Schwarz Pemberton H Shober Jr;0;8.05070338147;0;0.0
239;6;Martin Brian Benben;0;5.41164605186;0;0.0
239;2;Lyndon B Johnson;0;5.41164605186;0;0.0
239;3;Evarts Ziegler;0;7.35755620091;1;0.0
239;3;Joan Didion John Gregory Dunne Robert Towne Richard Donner Philip Kaufman Terrence Malick Sydney Pollack;0;7.35755620091;1;0.0
239;5;Pressman;0;8.74385056203;1;0.0
241;6;Pavlovian;0;5.68357976734;1;0.0
241;28;St Georges;0;5.52942908751;1;0.0
241;14;Windsor;0;5.68357976734;1;0.0
241;22;Country Life;0;5.68357976734;1;0.0
241;7;Windsor Castle;0;9.26709870579;1;0.0
241;23;London;0;7.32118855674;1;0.0
241;6;Windsor;0;5.68357976734;1;0.0
241;7;Windsor;0;9.26709870579;1;0.0
241;6;Wales;0;5.68357976734;1;0.0
241;16;Windsor;0;5.68357976734;1;0.0
241;2;Buckingham Palace;0;5.68357976734;1;0.0
201;2;Kermit;0;5.74300318781;1;0.0
201;12;Henson;1;5.74300318781;1;0.0
201;14;Henson;1;5.74300318781;1;0.0
201;5;Henson;1;5.74300318781;0;0.0
201;7;Henson;1;5.74300318781;1;0.0
201;2;Henson;1;5.74300318781;1;0.0
201;32;Henson;1;5.74300318781;1;0.0
201;6;Sam;0;5.74300318781;1;0.0
201;6;Henson;1;5.74300318781;1;0.0
201;30;Henson;1;5.74300318781;1;0.0
201;18;Jim Henson Ponce;0;5.74300318781;0;0.0
182;12;Brownsville;0;3.89182029811;0;0.0
182;12;Gilbert;0;3.89182029811;0;0.0
182;12;Corpus Christi;0;3.89182029811;0;0.0
303;4;Davis;0;8.48260174665;0;0.0
303;4;Lincoln;0;8.48260174665;0;0.0
303;24;Cosma;0;8.05515773182;0;0.0
303;1;Rao;0;13.9896739271;1;4.62237089935
303;24;McAlpine;0;8.05515773182;0;0.0
303;15;John;0;11.0365012679;1;0.0
303;4;Oliver TwistletonWykehamFiennes;0;8.48260174665;0;0.0
303;2;John;0;15.299181145;0;0.0
303;9;Geoffrey Chaucer;0;9.24474179869;1;0.0
303;4;Nurser Rutter Laurence;0;8.48260174665;0;0.0
303;9;John;0;9.24474179869;1;0.0
303;33;John;0;9.24474179869;1;0.0
303;1;John;0;9.24474179869;0;6.99483696353
231;33;1770;1;8.25322764558;0;0.0
231;21;Tuesday;0;5.95064255259;0;0.0
231;5;Monday night may;0;7.96554557313;0;0.0
231;6;1922;0;6.46146817635;0;0.0
106;30;Raymond;0;7.15461535691;0;0.0
106;38;Kirk Kerkorian;0;7.15461535691;0;0.0
106;30;Wilbur Wright;0;7.15461535691;0;0.0
106;18;Rudy Hillinga;0;9.45720044991;0;0.0
106;7;Wright;1;7.15461535691;0;0.0
106;2;Tim McClure;0;5.54517744448;0;0.0
106;30;Orville;0;7.15461535691;0;0.0
299;40;Dallas;0;5.99146454711;0;0.0
299;35;Los Angelesbound;0;5.52146091786;0;0.0
299;35;United States;0;5.52146091786;0;0.0
299;7;Logan;0;5.29831736655;0;0.0
299;40;Fort Worth;0;5.99146454711;0;0.0
299;15;Detroit;0;6.90775527898;0;0.0
299;40;Newark;0;5.99146454711;0;0.0
299;40;Memphis;0;5.99146454711;0;0.0
299;35;Logan International;0;5.52146091786;0;0.0
299;40;Minneapolis;0;5.99146454711;0;0.0
299;34;Logan;0;6.21460809842;0;0.0
299;11;Logans;0;5.52146091786;0;0.0
299;40;Detroit;0;5.99146454711;0;0.0
116;13;1000;0;8.77647578935;0;0.0
116;6;last year;0;7.58069975222;0;0.0
116;3;may;0;9.21830854163;0;0.0
116;27;1988;0;7.71423114485;0;0.0
116;15;1000;0;10.3859137018;0;0.0
116;20;may;0;9.084777149;0;0.0
312;35;Iowa;0;7.89655270164;0;0.0
312;23;Freedom Bowl;0;6.9314718056;0;0.0
312;28;Miami;1;7.20340552108;1;0.0
312;4;Colorado;0;7.20340552108;1;0.0
312;2;Virginia;0;19.6800547712;0;0.0
312;23;Fiesta Bowl;0;6.9314718056;0;0.0
312;35;Maryland;0;7.89655270164;0;0.0
312;35;Cal;0;7.89655270164;0;0.0
312;35;United States;0;7.89655270164;0;0.0
312;4;Miami;1;7.20340552108;1;0.0
312;35;Texas;0;7.89655270164;0;0.0
312;35;India;0;7.89655270164;0;0.0
312;35;Louisville;0;7.89655270164;0;0.0
312;4;Texas;0;7.20340552108;1;0.0
312;35;Virginia;0;7.89655270164;0;0.0
312;2;Iowa;0;19.6800547712;0;0.0
312;35;Washington;0;7.89655270164;0;0.0
312;35;Orange;0;7.89655270164;0;0.0
312;35;Michigan;0;7.89655270164;0;0.0
312;28;Michigan;0;7.20340552108;1;0.0
312;2;Texas;0;19.6800547712;0;0.0
191;38;Peter Heyworth;0;7.91717198885;0;0.0
191;5;Jane Goodall;0;8.67931204089;1;0.0
191;12;Janes;0;9.44145209294;1;0.0
191;38;Andrew Porter David Cairns;0;7.91717198885;0;0.0
191;38;Solti;0;7.91717198885;0;0.0
191;12;Jane Goodall;0;12.0805094226;2;0.0
191;38;Edmund Tracey Goodalls;0;7.91717198885;0;0.0
191;38;Goodall;0;7.91717198885;0;0.0
191;2;Dar es Salaam Ms Goodall;0;8.47678777678;0;0.0
191;38;Stephen Arlen;0;7.91717198885;0;0.0
191;38;Lucas;0;7.91717198885;0;0.0
191;12;Stevie Nicks;0;12.0805094226;2;0.0
191;8;Jane Goodall;0;9.93207500939;1;0.0
191;13;Jane Goodall;0;7.98616486033;1;0.0
191;17;Dian Fossey;0;7.98616486033;1;0.0
191;17;Jane Goodall;0;7.98616486033;1;0.0
191;12;Nicks;0;9.44145209294;1;0.0
155;17;30 years ago;0;5.74939298591;0;0.0
170;4;79 years ago;0;12.1960223097;0;0.0
170;3;79 years after;0;10.5865843972;0;0.0
170;2;Sunday;0;10.5865843972;0;0.0
170;8;Sunday;0;12.1960223097;0;0.0
170;1;yesterday on the 79th anniversary of the Triangle Shirtwaist fire history repeated itself the may;0;10.5865843972;1;5.29329219862
170;1;1911;1;10.5865843972;0;5.29329219862
170;39;Todays highlight in history On March 25 1911;0;10.5865843972;0;0.0
170;1;today;0;10.5865843972;1;0.0
170;35;Todays Highlight in History On March 25 1911;0;10.5865843972;0;0.0
195;38;Darth Vader;0;9.69091295257;2;0.0
195;36;Darth Vader;0;9.69091295257;2;0.0
195;38;Rosie ONeill;0;9.69091295257;2;0.0
195;37;Muhammad Ali;0;7.35755620091;2;0.0
195;31;Bill Walsh Bill;0;9.13129716464;1;0.0
195;1;George Lucas;0;9.13129716464;1;0.0
195;1;James Earl Jones;0;9.13129716464;1;0.0
195;31;George Seifert;0;9.13129716464;1;0.0
195;31;Darth Vader;0;9.13129716464;1;0.0
195;37;Tyson;0;7.35755620091;2;0.0
195;37;Bill;0;9.13129716464;1;0.0
195;37;Ali;0;7.35755620091;2;0.0
195;10;Karloff;0;7.35755620091;2;0.0
195;37;Darth Vader;0;9.13129716464;1;0.0
195;31;Harris Barton;0;9.13129716464;1;0.0
195;10;Wolf Basil Rathbone;0;7.35755620091;2;0.0
195;37;Mike Tyson;0;7.35755620091;2;0.0
149;8;Washington;0;7.94022776515;0;0.0
149;24;Microsofts;0;12.0373462543;1;0.0
149;15;Mr Gates;0;7.68063742756;0;0.0
149;25;United States;0;9.09290727508;1;0.0
149;8;University;0;7.94022776515;0;0.0
270;34;Monday;0;12.9916850538;0;0.0
313;27;730000 years ago by one of Earths most powerful eruptions a blast that spewed 600 times more material than the May 1980;0;8.74830491238;0;0.0
313;21;1980;1;10.413312676;0;0.0
313;28;May 18 1980;0;7.64969262371;0;0.0
313;15;600 years ago is thought to have yielded at least as much molten rock half a cubic kilometer as Mount St Helens did when it erupted in 1980;0;13.0523700056;1;0.0
313;16;Ten Years Later;0;8.16051824748;0;0.0
313;19;Thursday;0;9.3147003873;0;0.0
248;26;James Bond;0;8.86163359769;0;0.0
248;1;Mary Fanning Wickham Bond;0;8.0143357373;0;0.0
248;26;TIMOTHY DALTON;0;8.86163359769;0;0.0
248;26;Brooke Shields;0;8.86163359769;0;0.0
248;21;James Bond Triumphs Timothy Dalton;0;10.6533930669;0;0.0
248;21;James Bond;0;10.6533930669;0;0.0
248;26;Brenda Starr;0;8.86163359769;0;0.0
248;6;James Bond;0;8.86163359769;0;0.0
248;1;Bonds;0;8.0143357373;0;0.0
248;10;Michael G Wilson;0;6.22257626807;0;0.0
248;1;James Bond;0;8.0143357373;0;0.0
248;1;Fleming;1;8.0143357373;0;0.0
248;26;Dalton;0;8.86163359769;0;0.0
248;10;Albert R Cubby Broccoli;0;6.22257626807;0;0.0
248;2;Mary;0;6.22257626807;0;0.0
248;1;AngloSaxon;0;8.0143357373;0;0.0
248;7;James Bond Sean Connery George Lazenby Moore Dalton;0;8.0143357373;0;0.0
248;2;James Bond;0;6.22257626807;0;0.0
248;10;Bond;0;6.22257626807;0;0.0
248;29;James Bond;0;8.86163359769;0;0.0
248;10;James Bond;0;6.22257626807;0;0.0
248;6;Ian Flemings James Bond;0;8.0143357373;0;0.0
248;18;Bond James Bond;0;6.22257626807;0;0.0
248;2;AngloSaxon;0;6.22257626807;0;0.0
248;2;Fleming;1;6.22257626807;0;0.0
285;22;Panama;0;4.66343909411;0;0.0
285;5;Panama;0;5.35658627467;0;0.0
285;22;Panama;0;4.66343909411;0;0.0
285;4;United States;0;4.7621739348;0;0.0
285;22;Smithsonian;0;4.66343909411;0;0.0
285;5;San Blas;0;5.35658627467;0;0.0
285;6;Panama;0;6.04973345523;0;0.0
285;4;Santa Fe;0;4.7621739348;0;0.0
285;4;Washington;1;4.7621739348;0;0.0
285;4;India;0;4.7621739348;0;0.0
285;22;Panama City;0;4.66343909411;0;0.0
179;28;Greek Tragedy;0;8.39162996844;1;0.0
179;16;Alaska;0;12.8914396388;0;0.0
179;3;European Union;0;17.3222564376;2;0.0
179;21;China John;0;7.64969262371;1;0.0
179;3;United States;0;17.3222564376;2;0.0
179;21;Waart;0;7.64969262371;1;0.0
99;11;Howatson;0;12.1780897509;0;0.0
99;39;Lale Sariibrahimoglu;0;7.22402480829;0;0.0
99;11;Joseph Fontenrose;0;12.1780897509;0;0.0
99;11;Howatson;0;8.0349550245;0;0.0
99;3;Howard;0;10.268547246;0;0.0
99;5;Poseidon;1;7.62948991639;1;0.0
109;2;Jody Conradt;0;6.3561076607;0;3.56464877446
109;2;Barbara Tucker;0;7.12929754893;0;3.17805383035
109;1;Barbara Jordan;0;6.43615036837;1;0.0
109;12;John Glenn;0;7.61480536471;1;0.0
109;14;Jim Wright;0;5.74300318781;1;0.0
109;14;Lena Guerrero DAustin;0;5.74300318781;1;0.0
109;40;Lloyd Bentsen;0;7.12929754893;1;0.0
109;40;Bush;0;7.12929754893;1;0.0
109;2;Walt Rostow;0;6.3561076607;0;3.56464877446
109;12;Norman Y Mineta;0;7.61480536471;1;0.0
109;2;Lyndon Johnson;0;6.3561076607;0;3.56464877446
109;12;Barbara Mikulski;0;7.61480536471;1;0.0
109;29;Joshua;0;7.2093402566;0;0.0
109;11;Richards;0;5.74300318781;1;0.0
